NUMERO ESERCIZIO;DATA INIZIO;CODICE_VIA;DESCRIZIONE VIA;CIVICO;ESP CIVICO;SUPERFICIE TOTALE;CODICE MACRO ATTIVITA;DESCRIZIONE ATTIVITA;TIPO ATTIVITA;DESCRIZIONE ATTIVITA;CODICE SPECIALIZZAZIONE;DESCRIZIONE SPECIALIZZAZIONE;SETTORE ALIMENTARE;SETTORE NON ALIMENTARE
5868;20130308;56843;VIA DELLA GIUSTINIANA;208; ;134.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
5869;20130307;153313;VIA CHIUSAFORTE;9; ;0.0;1;COMMERCIO IN SEDE FISSA;3;COMMERCIO ELETTRONICO;12;ALTRO (VENDITA IN GRANDE VARIETA DI PRODOTTI NON ALIMENTARI; ; 
5870;20130313;68596;LARGO MARESCIALLO DIAZ;14; ;262.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;10;ALTRI ESERCIZI SPECIALIZZATI ALIMENTARI (DROGHERIE, SALUMERIE, PIZZICHERIE, CAFFE, ALTRO;ALIMENTARE; 
5871;20130310;76111;VIA MORRO REATINO;5; ;50.0;6;ARTIGIANATO;85;LABORATORI ARTIGIANI;43;LAVANDERIA; ; 
5872;20130314;54593;VIA GIUSEPPE ADAMI;2; ;82.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;12;ALTRO (VENDITA IN GRANDE VARIETA DI PRODOTTI NON ALIMENTARI; ;NON ALIMENTARE
5873;20130304;24916;VIA CASTELNUOVO DI PORTO;0; ;0.0;1;COMMERCIO IN SEDE FISSA;3;COMMERCIO ELETTRONICO;12;ALTRO (VENDITA IN GRANDE VARIETA DI PRODOTTI NON ALIMENTARI; ; 
5874;20130313;24167;VIA CASSIA;1676; ;49.6;6;ARTIGIANATO;85;LABORATORI ARTIGIANI;0;; ; 
5875;20130312;163800;VIA MARINO DALMONTE;47; ;0.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
5876;20130314;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5877;20130315;24189;VIA CASSIA NUOVA;1764; ;34.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;12;ALTRO (VENDITA IN GRANDE VARIETA DI PRODOTTI NON ALIMENTARI; ;NON ALIMENTARE
5878;20130316;134640;VIA VALBONDIONE;98; ;20.0;6;ARTIGIANATO;85;LABORATORI ARTIGIANI;22;ALTRO; ; 
5879;20130314;8305;VIA ANTONIO SERRA;45; ;0.0;1;COMMERCIO IN SEDE FISSA;3;COMMERCIO ELETTRONICO;12;ALTRO (VENDITA IN GRANDE VARIETA DI PRODOTTI NON ALIMENTARI; ; 
5880;20121219;60785;VIA DEL LABARO;19; ;100.0;3;PUBBLICI ESERCIZI;22;SOMM. ATTIVITA' DI SVAGO(LR 21/2006 ART.6 c.1 l.a);0;;ALIMENTARE;NON ALIMENTARE
5881;20130215;24167;VIA CASSIA;927;M;332.0;3;PUBBLICI ESERCIZI;22;SOMM. ATTIVITA' DI SVAGO(LR 21/2006 ART.6 c.1 l.a);0;;ALIMENTARE;NON ALIMENTARE
5882;20130320;57893;VIA DI GROTTAROSSA;157; ;54.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
5883;20121221;31406;VIALE CORTINA D'AMPEZZO;250; ;0.0;1;COMMERCIO IN SEDE FISSA;10;SPACCI INTERNI;0;; ;NON ALIMENTARE
5884;20130320;56843;VIA DELLA GIUSTINIANA;271; ;37.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
5885;20130321;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5886;20130308;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5887;20130325;118086;VIA ANTON GIULIO BRAGAGLIA;21;H;162.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;15;COSMETICI E ARTICOLI DI PROFUMERIA; ;NON ALIMENTARE
5888;20130109;20855;VIA CARENNO;11; ;0.0;1;COMMERCIO IN SEDE FISSA;4;VENDITA PER CORRISPONDENZA,TELEVISIONE O ALTRO;0;; ; 
5889;20121213;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5890;20121213;50638;VIA GIORGIO IANNICELLI;0; ;100.0;5;ACCONCIATORI ED ESTETISTI;40;ACCONCIATORI ED ESTETISTI;0;; ; 
5891;20130204;20163;VIA DELLA CAPPELLETTA DELLA GIUSTI;68; ;0.0;1;COMMERCIO IN SEDE FISSA;3;COMMERCIO ELETTRONICO;12;ALTRO (VENDITA IN GRANDE VARIETA DI PRODOTTI NON ALIMENTARI; ; 
5892;20130123;106063;VIALE DI TOR DI QUINTO;175; ;55.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;12;ALTRO (VENDITA IN GRANDE VARIETA DI PRODOTTI NON ALIMENTARI; ;NON ALIMENTARE
5893;20130227;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5894;20121224;41847;VIA FLAMINIA;627;C;0.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;;ALIMENTARE;NON ALIMENTARE
5895;20130314;134354;VIA GIUSEPPE BELARDINELLI;54; ;0.0;3;PUBBLICI ESERCIZI;20;PUBBLICI ESERCIZI;0;; ; 
673;19830716;67614;VIA MANFREDI AZZARITA;169; ;26.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
674;19840518;12421;VIA DI BACCANELLO;282; ;90.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
675;20010122;79992;VIA DEGLI ORTI DELLA FARNESINA;64;B;27.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
676;19801022;57893;VIA DI GROTTAROSSA;202;A;45.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;;ALIMENTARE; 
677;19961117;113278;VIA DELLA VILLA DI LIVIA;22; ;131.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
678;19891022;96984;VIA SAN GODENZO;70; ;49.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
679;19991011;118086;VIA ANTON GIULIO BRAGAGLIA;29; ;96.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
680;19990927;99707;VIA AL SESTO MIGLIO;30; ;56.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;17;ARTICOLI DI ABBIGLIAMENTO E ACCESSORI, PELLICCERIE; ;NON ALIMENTARE
681;19930120;110505;VIA VALLE DELLA STORTA;8; ;70.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;;ALIMENTARE;NON ALIMENTARE
682;19901129;34892;VIA DEI DUE PONTI;222;O;35.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
684;19970613;20855;VIA CARENNO;4; ;100.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
685;19810701;15037;VIA BEVAGNA;10; ;50.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
686;20000307;107767;VIA TRIONFALE;14073; ;39.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
687;19991025;80640;VIA OTTAVIO RAGNI;6;A;45.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
688;20040315;57893;VIA DI GROTTAROSSA;98;A;50.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;;ALIMENTARE; 
689;19760416;24167;VIA CASSIA;925;G;87.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
690;19910102;24167;VIA CASSIA;901;Q;86.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
692;19720721;79992;VIA DEGLI ORTI DELLA FARNESINA;98;B;55.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
5718;20120916;112695;VIA DI VIGNA STELLUTI;171; ;43.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
5719;20121018;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5720;20120917;102872;VIA DELLA STORTA;919; ;42.3;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;17;ARTICOLI DI ABBIGLIAMENTO E ACCESSORI, PELLICCERIE; ;NON ALIMENTARE
5721;20121004;163800;VIA MARINO DALMONTE;139; ;30.0;6;ARTIGIANATO;85;LABORATORI ARTIGIANI;0;; ; 
5722;19970419;30333;VIA CONCESIO;56; ;0.0;3;PUBBLICI ESERCIZI;20;PUBBLICI ESERCIZI;0;; ; 
5723;20121001;113883;VIA VINCENZO COMPARINI;142;A;70.0;6;ARTIGIANATO;85;LABORATORI ARTIGIANI;0;; ; 
5724;20121001;56843;VIA DELLA GIUSTINIANA;91;B;36.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;12;ALTRO (VENDITA IN GRANDE VARIETA DI PRODOTTI NON ALIMENTARI; ;NON ALIMENTARE
5725;20121025;112695;VIA DI VIGNA STELLUTI;188; ;15.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;15;COSMETICI E ARTICOLI DI PROFUMERIA; ;NON ALIMENTARE
5726;20121024;40293;VIA FERDINANDO LIUZZI;20; ;0.0;1;COMMERCIO IN SEDE FISSA;3;COMMERCIO ELETTRONICO;0;; ; 
5727;20110517;41847;VIA FLAMINIA;575; ;185.0;3;PUBBLICI ESERCIZI;22;SOMM. ATTIVITA' DI SVAGO(LR 21/2006 ART.6 c.1 l.a);0;;ALIMENTARE;NON ALIMENTARE
5728;20121024;102003;VIA DELLA STAZIONE DI CESANO;661; ;0.0;7;Ex art. 19 del D.P.R. 616/77 (T.U.L.P.S.);62;GIOCHI LECITI E APPARECCHI MECCANICI;0;;;
5729;20121016;104720;VIA TIBERINA;8300; ;55.0;3;PUBBLICI ESERCIZI;22;SOMM. ATTIVITA' DI SVAGO(LR 21/2006 ART.6 c.1 l.a);0;;ALIMENTARE;NON ALIMENTARE
5730;20120918;93152;VIA RIANO;50; ;25.0;3;PUBBLICI ESERCIZI;20;PUBBLICI ESERCIZI;0;; ; 
5731;20090608;123101;VIA BOZZOLO;16; ;62.0;6;ARTIGIANATO;85;LABORATORI ARTIGIANI;59;AUTOFFICINA; ; 
5732;20121022;73453;VIA MONTASOLA;0; ;0.0;8;ALTRE ATTIVITA';7;DEPOSITI/ESPOSIZIONI;0;; ; 
5733;20120926;0;;0;;231.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
5734;20120926;41856;VIA FLAMINIA NUOVA;8200; ;46.82;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
5736;20121112;93152;VIA RIANO;38; ;19.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;12;ALTRO (VENDITA IN GRANDE VARIETA DI PRODOTTI NON ALIMENTARI; ;NON ALIMENTARE
5737;20121112;113278;VIA DELLA VILLA DI LIVIA;80; ;24.0;5;ACCONCIATORI ED ESTETISTI;40;ACCONCIATORI ED ESTETISTI;0;; ; 
5738;20121122;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5739;20121123;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5740;20121107;93152;VIA RIANO;35; ;39.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;;ALIMENTARE; 
5805;20010710;0;;0;;560.0;3;PUBBLICI ESERCIZI;20;PUBBLICI ESERCIZI;0;; ; 
5806;20130129;57893;VIA DI GROTTAROSSA;327; ;142.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;12;ALTRO (VENDITA IN GRANDE VARIETA DI PRODOTTI NON ALIMENTARI; ;NON ALIMENTARE
5807;20121212;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;3;COMMERCIO ELETTRONICO;12;ALTRO (VENDITA IN GRANDE VARIETA DI PRODOTTI NON ALIMENTARI; ; 
5808;20121116;110321;VIA DI VALLE MURICANA;720; ;0.0;1;COMMERCIO IN SEDE FISSA;5;VENDITA PRESSO IL DOMICILIO DEI CONSUMATORI;0;; ; 
5809;20130129;88918;VIA PONZANO ROMANO;21; ;0.0;1;COMMERCIO IN SEDE FISSA;3;COMMERCIO ELETTRONICO;0;; ; 
5810;20121204;118086;VIA ANTON GIULIO BRAGAGLIA;33; ;0.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
5811;20130104;64956;LARGO LUIGI AMEDEO MELEGARI;6; ;5.0;6;ARTIGIANATO;85;LABORATORI ARTIGIANI;0;; ; 
5812;20130128;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5813;20121128;112695;VIA DI VIGNA STELLUTI;192; ;0.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
5814;20121121;24167;VIA CASSIA;10; ;30.0;6;ARTIGIANATO;85;LABORATORI ARTIGIANI;22;ALTRO; ; 
5815;20121031;57893;VIA DI GROTTAROSSA;202; ;0.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
5816;20121109;24167;VIA CASSIA;1612;A;60.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;;ALIMENTARE; 
5817;20121121;57893;VIA DI GROTTAROSSA;157; ;54.0;6;ARTIGIANATO;85;LABORATORI ARTIGIANI;0;; ; 
5818;20121106;118086;VIA ANTON GIULIO BRAGAGLIA;33; ;0.0;6;ARTIGIANATO;85;LABORATORI ARTIGIANI;0;; ; 
5819;20121119;118086;VIA ANTON GIULIO BRAGAGLIA;21; ;150.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
5820;20130201;41847;VIA FLAMINIA;2161; ;125.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
5821;20121215;171115;VIA RICCARDO MORBELLI;28; ;89.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;;ALIMENTARE; 
5822;20130209;39293;VIA DELLA FARNESINA;114; ;40.0;6;ARTIGIANATO;85;LABORATORI ARTIGIANI;0;; ; 
5823;20121109;6480;VIA ANGUILLARESE;2150; ;18.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
5824;20060720;114466;PIAZZA DELLA VISIONE;9; ;32.7;3;PUBBLICI ESERCIZI;20;PUBBLICI ESERCIZI;0;; ; 
5825;20121212;102597;PIAZZA STEFANO JACINI;7; ;39.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;;ALIMENTARE; 
5826;19970323;34892;VIA DEI DUE PONTI;192;A;150.0;3;PUBBLICI ESERCIZI;20;PUBBLICI ESERCIZI;0;; ; 
5827;20050809;24167;VIA CASSIA;901;Q;75.0;3;PUBBLICI ESERCIZI;20;PUBBLICI ESERCIZI;0;; ; 
5828;20130212;15037;VIA BEVAGNA;29; ;25.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
5829;20121211;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5830;20130215;0;;0;;29.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;9;TABACCO ED ALTRI GENERI DI MONOPOLIO; ;NON ALIMENTARE
5831;20130218;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5832;20130215;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5833;20121228;12421;VIA DI BACCANELLO;299; ;78.0;3;PUBBLICI ESERCIZI;20;PUBBLICI ESERCIZI;0;; ; 
5834;20130218;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5835;20130215;15037;VIA BEVAGNA;94; ;53.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
5837;20130215;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5838;20121120;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5839;20121107;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5841;20121113;24167;VIA CASSIA;1412; ;32.0;6;ARTIGIANATO;85;LABORATORI ARTIGIANI;45;RIPARAZIONE MOTOCICLI; ; 
5842;20121213;74492;PIAZZA MONTELEONE DI SPOLETO;30; ;42.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
5843;20130219;50638;VIA GIORGIO IANNICELLI;124; ;357.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
5844;20130212;95084;VIA RONCIGLIONE;3; ;0.0;1;COMMERCIO IN SEDE FISSA;4;VENDITA PER CORRISPONDENZA,TELEVISIONE O ALTRO;0;; ; 
5845;20130219;34892;VIA DEI DUE PONTI;256; ;27.29;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;3;ALTRO (MINIMERCATI,PRODOTTI SURGELATI,.....);ALIMENTARE;NON ALIMENTARE
5846;20130225;57893;VIA DI GROTTAROSSA;126; ;216.6;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
5847;20121217;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5848;20130220;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5403;20101021;12078;VIA AURELIO VITTORE;0;B;46.0;5;ACCONCIATORI ED ESTETISTI;40;ACCONCIATORI ED ESTETISTI;0;; ; 
5404;20091026;82125;VIA PAOLO FERRARI;70; ;30.0;5;ACCONCIATORI ED ESTETISTI;40;ACCONCIATORI ED ESTETISTI;0;; ; 
5405;20120403;88671;PIAZZALE DI PONTE MILVIO;13; ;38.0;6;ARTIGIANATO;85;LABORATORI ARTIGIANI;0;; ; 
5406;20120306;56843;VIA DELLA GIUSTINIANA;154;A;205.0;7;Ex art. 19 del D.P.R. 616/77 (T.U.L.P.S.);65;SALA GIOCHI;0;; ; 
5407;20120411;24167;VIA CASSIA;2040; ;90.95;5;ACCONCIATORI ED ESTETISTI;40;ACCONCIATORI ED ESTETISTI;0;; ; 
5408;20120411;24167;VIA CASSIA;2040; ;9095.0;5;ACCONCIATORI ED ESTETISTI;40;ACCONCIATORI ED ESTETISTI;0;; ; 
5409;20120327;41847;VIA FLAMINIA;617;C;16.82;7;Ex art. 19 del D.P.R. 616/77 (T.U.L.P.S.);65;SALA GIOCHI;0;; ; 
5410;20120303;102003;VIA DELLA STAZIONE DI CESANO;363; ;71.6;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;12;ALTRO (VENDITA IN GRANDE VARIETA DI PRODOTTI NON ALIMENTARI; ;NON ALIMENTARE
5411;20120411;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5412;20120411;24167;VIA CASSIA;2040; ;90.95;5;ACCONCIATORI ED ESTETISTI;40;ACCONCIATORI ED ESTETISTI;0;; ; 
5413;20120411;34892;VIA DEI DUE PONTI;154; ;0.0;6;ARTIGIANATO;85;LABORATORI ARTIGIANI;59;AUTOFFICINA; ; 
5414;20120412;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5415;20120411;118086;VIA ANTON GIULIO BRAGAGLIA;29;O;48.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
5416;20120309;74654;VIA MONTEMIGNAIO;40; ;0.0;1;COMMERCIO IN SEDE FISSA;5;VENDITA PRESSO IL DOMICILIO DEI CONSUMATORI;0;; ; 
5418;20120315;163592;VIA GUIDO RATTOPPATORE;59; ;354.0;3;PUBBLICI ESERCIZI;20;PUBBLICI ESERCIZI;0;; ; 
5419;20120124;41847;VIA FLAMINIA;496;B;30.0;8;ALTRE ATTIVITA';45;PHONE CENTER/INTERNET POINT;0;; ; 
5420;20100603;24167;VIA CASSIA;1144;A;73.0;3;PUBBLICI ESERCIZI;20;PUBBLICI ESERCIZI;0;; ; 
5421;20120416;71345;VIA MELEGNANO;53; ;0.0;1;COMMERCIO IN SEDE FISSA;5;VENDITA PRESSO IL DOMICILIO DEI CONSUMATORI;0;; ; 
5422;20120309;124267;VIA SERLE;13; ;70.32;5;ACCONCIATORI ED ESTETISTI;40;ACCONCIATORI ED ESTETISTI;0;; ; 
5423;20051004;24167;VIA CASSIA;680; ;57.0;3;PUBBLICI ESERCIZI;20;PUBBLICI ESERCIZI;0;; ; 
5424;20090625;132963;VIA VITTORIO DE SICA;54; ;208.0;3;PUBBLICI ESERCIZI;20;PUBBLICI ESERCIZI;0;; ; 
5425;20120323;24167;VIA CASSIA;1201; ;190.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;12;ALTRO (VENDITA IN GRANDE VARIETA DI PRODOTTI NON ALIMENTARI; ;NON ALIMENTARE
5426;20120413;24167;VIA CASSIA;1669;A;39.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;12;ALTRO (VENDITA IN GRANDE VARIETA DI PRODOTTI NON ALIMENTARI; ;NON ALIMENTARE
5427;20040823;30333;VIA CONCESIO;64; ;155.0;3;PUBBLICI ESERCIZI;20;PUBBLICI ESERCIZI;0;; ; 
5428;20120403;41847;VIA FLAMINIA;654; ;59.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;12;ALTRO (VENDITA IN GRANDE VARIETA DI PRODOTTI NON ALIMENTARI; ;NON ALIMENTARE
5429;20120423;34892;VIA DEI DUE PONTI;227;C;21.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
5430;20120412;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5431;20120403;77066;VIA NEPI;1; ;0.0;1;COMMERCIO IN SEDE FISSA;3;COMMERCIO ELETTRONICO;17;ARTICOLI DI ABBIGLIAMENTO E ACCESSORI, PELLICCERIE; ; 
5432;20120309;157070;VIA SEQUALS;15; ;0.0;7;Ex art. 19 del D.P.R. 616/77 (T.U.L.P.S.);19;DISTR. E GEST, APPARECCHI AUTOMATICI SENZA DEPO;0;;;
5578;20120615;112695;VIA DI VIGNA STELLUTI;154; ;0.0;1;COMMERCIO IN SEDE FISSA;3;COMMERCIO ELETTRONICO;0;; ; 
5579;20120618;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5580;20120608;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5581;20120613;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5582;20120619;124300;VIA TEGLIO;60; ;45.0;6;ARTIGIANATO;85;LABORATORI ARTIGIANI;0;; ; 
5585;20120618;90036;VIA DEI PRATI DELLA FARNESINA;13;C;32.0;6;ARTIGIANATO;85;LABORATORI ARTIGIANI;0;; ; 
5586;20120621;53653;VIA GIROLAMO BOCCARDO;19; ;30.0;6;ARTIGIANATO;85;LABORATORI ARTIGIANI;0;; ; 
5688;20040823;0;;0;;248.0;3;PUBBLICI ESERCIZI;20;PUBBLICI ESERCIZI;0;; ; 
5689;20120905;96261;VIA SALLUSTIO BANDINI;14; ;49.0;6;ARTIGIANATO;85;LABORATORI ARTIGIANI;106;GASTRONOMIA CALDA; ; 
5690;20070301;21405;VIA CARLO EMERY;67; ;0.0;7;Ex art. 19 del D.P.R. 616/77 (T.U.L.P.S.);72;VENDITA COSE USATE E ANTICHE;0;;;
5692;20110331;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
5693;20120906;95084;VIA RONCIGLIONE;1; ;23.2;5;ACCONCIATORI ED ESTETISTI;40;ACCONCIATORI ED ESTETISTI;0;; ; 
5694;20120905;96261;VIA SALLUSTIO BANDINI;14; ;49.5;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;;ALIMENTARE; 
5695;20101116;24167;VIA CASSIA;701; ;85.0;3;PUBBLICI ESERCIZI;20;PUBBLICI ESERCIZI;0;; ; 
5696;20041124;106063;VIALE DI TOR DI QUINTO;177; ;100.0;3;PUBBLICI ESERCIZI;20;PUBBLICI ESERCIZI;0;; ; 
5697;20121005;79992;VIA DEGLI ORTI DELLA FARNESINA;116;A;80.0;1;COMMERCIO IN SEDE FISSA;2;ESERCIZIO DI VICINATO;0;; ;NON ALIMENTARE
5698;20121003;0;;0;;0.0;1;COMMERCIO IN SEDE FISSA;6;COMMERCIO PRODOTTI PER MEZZO DI APPARECCHI AUTOM.;0;;;
