AL	ALTRI LAVORATORI DIPENDENTI	52	00185	PASSCARD	RMB-A3	2017/01/21	2018/01/21	8
AL	ALTRI LAVORATORI DIPENDENTI	53	00139	PASSCARD	RMB-D1	2017/01/30	2018/01/30	0
AL	ALTRI LAVORATORI DIPENDENTI	53	00155	PASSCARD	RMB-E1	2017/01/11	2018/01/11	2
AL	ALTRI LAVORATORI DIPENDENTI	53	00177	PASSCARD	RMB-F2	2017/01/02	2018/01/02	0
AL	ALTRI LAVORATORI DIPENDENTI	53	00185	PASSCARD	RMB-D1	2017/01/20	2018/01/20	4
AL	ALTRI LAVORATORI DIPENDENTI	53	00196	PASSCARD	RMB-B3	2017/01/20	2018/01/20	29
AL	ALTRI LAVORATORI DIPENDENTI	55		PASSCARD	RMB-R3	2017/01/22	2018/01/22	0
AL	ALTRI LAVORATORI DIPENDENTI	55	00133	PASSCARD	RMB-G1	2017/01/18	2018/01/18	0
AL	ALTRI LAVORATORI DIPENDENTI	55	00137	PASSCARD	RMB-D1	2017/01/19	2018/01/19	1
AL	ALTRI LAVORATORI DIPENDENTI	55	00164	PASSCARD	RMB-R2	2017/01/23	2018/01/23	0
AL	ALTRI LAVORATORI DIPENDENTI	55	00167	PASSCARD	RMB-U2	2017/01/17	2018/01/17	2
AL	ALTRI LAVORATORI DIPENDENTI	55	00175	PASSCARD	RMB-C1	2017/01/09	2018/01/09	0
AL	ALTRI LAVORATORI DIPENDENTI	55	00197	BIBLIOCARD	RMB-B3	2017/01/19	2018/01/19	1
AL	ALTRI LAVORATORI DIPENDENTI	56	00149	PASSCARD	RMB-Q1	2018/01/19	2018/01/25	0
AL	ALTRI LAVORATORI DIPENDENTI	56	00159	BIBLIOCARD	RMB-C1	2017/01/24	2018/01/24	0
