MUN,Prot. AMA caditoie,AREA,A.E.T.,ZONA,"VIA, PIAZZA etc.",TRATTA,"Metri
[*2]","ORARIO DI SERVIZIO PERIODO 
B","ORARIO DI SERVIZIO PERIODO 
A","ORARIO DI SERVIZIO PERIODO 
C","FREQUENZA 
B","FREQUENZA 
A","IDENTIFICATIVO SQUADRE PERIODO 
B","IDENTIFICATIVO SQUADRE PERIODO 
A",1/11/17,2/11/17,3/11/17,4/11/17,5/11/17,6/11/17,7/11/17,8/11/17,9/11/17,10/11/17,11/11/17,12/11/17,13/11/17,14/11/17,15/11/17,16/11/17,17/11/17,18/11/17,19/11/17,20/11/2017 - inizio B,21/11,22/11,23/11,24/11,25/11,26/11,27/11,28/11,29/11,30/11,1/12,2/12,3/12,4/12,5/12,6/12,7/12,8/12,9/12,10/12,11/12/2017 - inizio A,12/12,13/12,14/12,15/12,16/12,17/12,18/12,19/12,20/12,21/12,22/12,23/12,24/12,25/12,26/12,27/12,28/12,29/12,30/12,31/12,1/1,2/1,3/1,4/1,5/1,6/1,7/1,8/1,9/1,"10/01/2018
inizio B",11/1,12/1,13/1,14/1,15/1,16/1,17/1,18/1,19/1,20/1,21/1,22/1,23/1,24/1,25/1,26/1,27/1,28/1,29/1,30/1,31/1
VII,,R.C.,A09AD,09A,VIA ASSISI,,620,,,,B2,A2,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,
VII,,R.C.,A09AD,09A,VIA TARQUINIO PRISCO,,552,,,,B2,A2,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,
VII,,R.C.,A09AD,09A,VIA VETURIA,VIA TARQUINIO PRISCO VIA TUSCOLANA,108,,,,B2,A2,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,
VII,,R.C.,A09AD,09A,VIALE AMELIA,INTENSIFICARE,1200,,,,B2,A2,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,
VII,,R.C.,A09AD,09A,VIALE FURIO CAMILLO,,1280,,,,B2,A2,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,
VII,,R.C.,A09AE,09A,PIAZZA DI S. MARIA AUSILIATRICE,INTENSIFICARE,220,,,,B2,A2,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,
VII,,R.C.,A09AE,09A,VIA MUZIO SCEVOLA,,242,,,,B2,A2,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,
VII,,R.C.,A09AF,09A,VIA GIACOMO COSTAMAGNA,PIAZZA GIOVANNI CAGLIERO - VIA DERUTA,480,,,,B2,A2,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,,,X,,,,,,,,,,,,X,,,,,,,
VII,,R.C.,A09AF,09A,VIA LUGNANO IN TEVERINA,VIA FOSSATO DI VICO - VIA DELLA MARRANA,132,,,,B2,A2,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,,,X,,,,,,,,,,,,X,,,,,,,
VII,,R.C.,A09AF,09A,VIA PAOLO ALBERA,,626,,,,B2,A2,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,,,X,,,X,,,,,,,,,,,,,,X,,
VII,,R.C.,A09AF,09A,VIA UMBERTIDE,VIA TUSCOLANA LARGO BASTIA,604,,,,B2,A2,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,,,X,,,X,,,,,,,,,,,,,,X,,
VII,,R.C.,A09AG,09A,CIRCONVALLAZIONE APPIA,,598,,,,B2,A2,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,,,X,,,X,,,,,,,,,,,,,,X,,
VII,,R.C.,A09AG,09A,VIA BITINIA,,108,,,,B2,A2,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,,,X,,,X,,,,,,,,,,,,,,X,,
VII,,R.C.,A09AG,09A,VIA LATINA,,2246,,,,B2,A2,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,,,X,,,X,,,,,,,,,,,,,,X,,
VII,,R.C.,A09AG,09A,VIA NUMANZIA,CIRCONVALLAZIONE APPIA VIA LATINA,142,,,,B2,A2,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,,,X,,,,X,,,,,,,,,,,,,,X,
VII,,R.C.,A09AG,09A,VIA PAOLO PARUTA,,272,,,,B2,A2,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,,,X,,,,X,,,,,,,,,,,,,,X,
VII,,R.C.,A09AG,09A,VIA PASQUALE TOLA,,420,,,,B2,A2,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,,,X,,,,X,,,,,,,,,,,,,,X,
VII,,R.C.,A09AG,09A,VIA SEGESTA,,322,,,,B2,A2,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,,,X,,,,X,,,,,,,,,,,,,,X,
VII,,R.C.,A09AG,09A,VIA SIRIA,VIA CAPPADOCIA - CIRCONVALLAZIONE APPIA,296,,,,B2,A2,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,,,X,,,,X,,,,,,,,,,,,,,X,
VII,,R.C.,A09AH,09A,LARGO FERDINANDO GREGOROVIUS,INTENSIFICARE,222,,,,B2,A2,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,X,,,,,X,,,,,,,,X,,,,X,,,,,,,,,,,,,,X,
VII,,R.C.,A09AH,09A,VIA CESARE BARONIO,INTENSIFICARE,1424,,,,B2,A2,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,X,,,,,X,,,,,,,,X,,,,X,,,,,,,,,,,,,,X,
VII,,R.C.,A09AH,09A,VIA DELLA CAFFARELLETTA,,868,,,,B2,A2,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,X,,,,,X,,,,,,,,X,,,,X,,,,,,,,,,,,,,X,
VII,,R.C.,A09AH,09A,VIA FERDINANDO GREGOROVIUS,,272,,,,B2,A2,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,X,,,,,X,,,,,,,,X,,,,,X,,,,,,,,,,,,,,X
VII,,R.C.,A09AH,09A,VIA MACEDONIA,INTENSIFICARE,1012,,,,B2,A2,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,X,,,,,X,,,,,,,,X,,,,,X,,,,,,,,,,,,,,X
VII,,R.C.,A09AI,09A,VIA ADOLFO OMODEO,,380,,,,B2,A2,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,X,,,,,X,,,,,,,,X,,,,,X,,,,,,,,,,,,,,X
VII,,R.C.,A09AI,09A,VIA GINO CAPPONI,,612,,,,B2,A2,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,,,X,,,,,X,,,,,,,,,,,,,,X
VII,,R.C.,A09AI,09A,VIA LUIGI GAETANO MARINI,,276,,,,B2,A2,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,,,X,,,,,,X,,,,,,,,,,,,,
VII,,R.C.,A09AI,09A,VIA RAFFAELE DE CESARE,,882,,,,B2,A2,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,,,X,,,,,,X,,,,,,,,,,,,,
VII,,R.C.,A09AJ,09A,VIA CARLO CIPOLLA,VIA LATINA - VIA DEI CESSATI SPIRITI,204,,,,B2,A2,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,
VII,,R.C.,A09AJ,09A,VIA ETTORE CICCOTTI,VIA MARIO MENGHINI - VIA TOMMASO INGHIRAMI,188,,,,B2,A2,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,
VII,,R.C.,A09AJ,09A,VIA FRANCO BARTOLONI,INTENSIFICARE,246,,,,B2,A2,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,
VII,,R.C.,A09AJ,09A,VIA GIOVANNI BOTERO,INTENSIFICARE,596,,,,B2,A2,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,
VII,,R.C.,A09AJ,09A,VIA TEODORO MOMMSEN,INTENSIFICARE,264,,,,B2,A2,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,
VII,,R.C.,A09AJ,09A,PIAZZA ROSELLE,,50,,,,B2,A2,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,X,,,,,X,,,,,X,,,,,,X,,,,,X,,,,,,X,,,X,,,,,,,X,,,,,,,,,,,,X
VII,,R.C.,A09AJ,09A,LARGO PIETRO TACCHI VENTURI,,84,,,,B2,A2,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,X,,,,,X,,,,,X,,,,,,X,,,,,X,,,,,,X,,,X,,,,,,,X,,,,,,,,,,,,X
VII,,R.C.,A09AJ,09A,VIA DEI CESSATI SPIRITI,,110,,,,B2,A2,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,X,,,,,X,,,,,X,,,,,,X,,,,,X,,,,,,X,,,X,,,,,,,X,,,,,,,,,,,,X
VII,,R.C.,A09AJ,09A,VIA DI TOR FISCALE,,160,,,,B2,A2,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,X,,,,,X,,,,,X,,,,,,X,,,,,X,,,,,,X,,,X,,,,,,,X,,,,,,,,,,,,X
VII,,R.C.,A09AJ,09A,VIA CAMPO BARBARICO,,400,,,,B2,A2,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,X,,,,,X,,,,,X,,,,,,X,,,,,X,,,,,,X,,,X,,,,,,,X,,,,,,,,,,,,X
VII,,R.C.,A09AJ,09A,VIA COLLE TERRIGNO,,300,,,,B2,A2,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,X,,,,,X,,,,,X,,,,,,X,,,,,X,,,,,,X,,,X,,,,,,,X,,,,,,,,,,,,X
VII,,R.C.,A09AJ,09A,VIA TORRE BRANCA,,600,,,,B2,A2,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,X,,,,,X,,,,,X,,,,,,X,,,,,X,,,,,,X,,,X,,,,,,,X,,,,,,,,,,,,X
VII,66598/2016E,R.C.,A09BA,09B,LARGO PANNONIA,,784,,,,B1,A2,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,,X,,,,,,,X,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,
VII,66598/2016E,R.C.,A09BA,09B,VIA SATRICO,,168,,,,B1,A2,,,,,,,,,,,,,,,,X,,,,,,,,,X,,,,,,,X,,,,,,,X,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,
VII,,R.C.,A09BA,09B,PIAZZA EPIRO,,1300,,,,B1,A2,,,,,,,,,,,,,,,X,,,,,,,,,X,,,,,,,X,,,,,,,X,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,X,,,,,,,X,,,,,,,,,,,,,,X
VII,,R.C.,A09BA,09B,PIAZZA GALERIA,,994,,,,B1,A2,,,,,,,,,,,,,,,X,,,,,,,,,X,,,,,,,X,,,,,,,X,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,X,,,,,,,X,,,,,,,,,,,,,,X
VII,,R.C.,A09BA,09B,PIAZZA ZAMA,,2448,,,,B1,A2,,,,,,,,,,,,,,,X,,,,,,,,,X,,,,,,,X,,,,,,,X,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,X,,,,,,,X,,,,,,,,,,,,,,X
VII,66598/2016E,R.C.,A09BF,09B,PIAZZA RAGUSA,,511,,,,B1,A2,,,,,,,,,,,,,,,,,X,,,,,,,,X,,,,,,,X,,,,,,,X,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,X,,,,,,,X,,,,,,,X,,,,,,
VII,,R.C.,A09BA,09B,VIA AQUITANIA,VIALE METRONIO - VIA BEATA MARIA DE MATTIAS,128,,,,B2,A2,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,,,X,,,,,,,,X,,,,,,,,,,,
VII,,R.C.,A09BA,09B,VIA BEATA MARIA DE MATTIAS,,328,,,,B2,A2,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,,,X,,,,,,,,X,,,,,,,,,,,
VII,,R.C.,A09BA,09B,VIA CILICIA,,2356,,,,B2,A2,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,,,X,,,,,,,,X,,,,,,,,,,,
VII,,R.C.,A09BA,09B,VIA LICIA,,464,,,,B2,A2,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,,,X,,,,,,,,X,,,,,,,,,,,
VII,,R.C.,A09BA,09B,VIA NUMIDIA,,112,,,,B2,A2,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,X,,,,,X,,,,,,,,X,,,,,,,,,,X,,,,,,,,,
VII,,R.C.,A09BA,09B,VIA PANNONIA,,414,,,,B2,A2,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,X,,,,,X,,,,,,,,X,,,,,,,,,,X,,,,,,,,,
VII,,R.C.,A09BA,09B,VIA TAURASIA,,220,,,,B2,A2,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,X,,,,,X,,,,,,,,X,,,,,,,,,,X,,,,,,,,,
VII,,R.C.,A09BA,09B,VIALE METRONIO,,1500,,,,B2,A2,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,X,,,,,X,,,,,,,,X,,,,,,,,,,X,,,,,,,,,
VII,,R.C.,A09BB,09B,VIA IBERIA,,288,,,,B2,A2,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,X,,,,,X,,,,,,,,X,,,,,,,,,,X,,,,,,,,,
VII,,R.C.,A09BC,09B,VIA CERVETERI,,110,,,,B2,A2,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,X,,,,,X,,,,,,,,X,,,,,,,,,,X,,,,,,,,,
VII,,R.C.,A09B,09B,VIA GALLARATE,,170,,,,B2,A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,X,,,,,,X,,,,,,,,,,X,,,,,,,,,,X,,,,,,,,,,,,,X
VII,SIMU,R.C.,A09B,09B,VIA CASILINA,Ponte Casilino - P.le Labicano (ambo lati + centrale) ,1200,,,,B2,A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,X,,,,,,X,,,,,,,,,,X,,,,,,,,,,X,,,,,,,,,,,,,X
VII,SIMU,R.C.,A09B,09B,PONTE CASILINO,,120,,,,B2,A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,X,,,,,,X,,,,,,,,,,X,,,,,,,,,,X,,,,,,,,,,,,,X
VII,,R.C.,A09B,09B,VIA LATINA,VIA VESCIA - VIALE  METRONIO,1100,,,,B2,A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,X,,,,,,X,,,,,,,,,,X,,,,,,,,,,X,,,,,,,,,,,,,X
VII,,R.C.,A09B,09B,VIA ILLIRIA,,100,,,,B2,A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,X,,,,,,X,,,,,,,,,,X,,,,,,,,,,X,,,,,,,,,,,,,X
VII,,R.C.,A09B,09B,VIA IPPONIO,,140,,,,B2,A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,X,,,,,,X,,,,,,,,,,X,,,,,,,,,,X,,,,,,,,,,,,,X
VII,,R.C.,A09B,09B,VIA MONDOVì,,320,,,,B2,A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,X,,,,,,X,,,,,,,,,,X,,,,,,,,,,X,,,,,,,,,,,,,X
VII,66598/2016E,R.C.,A10AB,10A,VIA DEI LEVII,,406,,,,B1,A2,,,,,,,,,,,,,,,,,X,,,,,,,,X,,,,,,,X,,,,,,,X,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,X,,,,,,,X,,,,,,,X,,,,,,
VII,66598/2016E,R.C.,A10AB,10A,VIA DEL QUADRARO,,356,,,,B1,A2,,,,,,,,,,,,,,,,,,X,,,,,,,,X,,,,,,,X,,,,,,,,X,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,,X,,,,,,,X,,,,,,,X,,,,,
VII,66598/2016E,R.C.,A10AC,10A,VIA SCRIBONIO CURIONE,,758,,,,B1,A2,,,,,,,,,,,,,,,,,,X,,,,,,,,X,,,,,,,X,,,,,,,,X,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,,X,,,,,,,X,,,,,,,X,,,,,
VII,66598/2016E,R.C.,A10AD,10A,VIA LUCIO SESTIO,,112,,,,B1,A2,,,,,,,,,,,,,,,,,,X,,,,,,,,X,,,,,,,X,,,,,,,,X,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,,X,,,,,,,X,,,,,,,X,,,,,
VII,66598/2016E,R.C.,A10AD,10A,VIA VALERIO PUBLICOLA,,240,,,,B1,A2,,,,,,,,,,,,,,,,,,,X,,,,,,,,X,,,,,,,X,,,,,X,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,,,X,,,,,,,X,,,,,X,,,,,,
VII,66598/2016E,R.C.,A10AD,10A,VIALE GIULIO AGRICOLA,,1596,,,,B1,A2,,,,,,,,,,,,,,,,,,,X,,,,,,,,X,,,,,,,X,,,,,X,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,,,X,,,,,,,X,,,,,X,,,,,,
VII,66598/2016E,R.C.,A10AE,10A,VIA CALPURNIO FIAMMA,,848,,,,B1,A2,,,,,,,,,,,,,,,,,,,X,,,,,,,,X,,,,,,,X,,,,,X,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,,,X,,,,,,,X,,,,,X,,,,,,
VII,66598/2016E,R.C.,A10AE,10A,VIA PONZIO COMINIO,,888,,,,B1,A2,,,,,,,,,,,,,,,,,,,,X,,,,,X,,,,,,,X,,,,,,X,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,X,,,,,,,X,,,,,,X,,,,,,,
VII,66598/2016E,R.C.,A10AF,10A,VIA MARCO FULVIO NOBILIORE,,1486,,,,B1,A2,,,,,,,,,,,,,,,,,,,,X,,,,,X,,,,,,,X,,,,,,X,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,X,,,,,,,X,,,,,,X,,,,,,,
VII,66598/2016E,R.C.,A10AG,10A,VIALE TITO LABIENO,,1364,,,,B1,A2,,,,,,,,,,,,,,,,,,,,X,,,,,,X,,,,,,,X,,,,,,,,X,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,,X,,,,,,,X,,,,,,,X,,,,,
VII,,R.C.,A10AB,10A,LARGO DEI LEVII,,416,,,,B2,A2,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,X,,,,,X,,,,,,,,X,,,,,,,,,,X,,,,,,,,,
VII,,R.C.,A10AB,10A,PIAZZA DEL QUADRARETTO,,400,,,,B2,A2,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,X,,,,,X,,,,,,,,X,,,,,,,,,,X,,,,,,,,,
VII,,R.C.,A10AB,10A,VIA CARTAGINE,,154,,,,B2,A2,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,X,,,,,X,,,,,,,,X,,,,,,,,,,X,,,,,,,,,
VII,,R.C.,A10AB,10A,VIA DEL QUADRARETTO,,370,,,,B2,A2,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,,,X,,,,,,,,,,,X,,,,,,,,
VII,,R.C.,A10AB,10A,VIA LUCIO MARIO PERPETUO,,1002,,,,B2,A2,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,,,X,,,,,,,,,,,X,,,,,,,,
VII,,R.C.,A10AB,10A,VIA MARCO DECUMIO,,598,,,,B2,A2,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,,,X,,,,,,,,,,,X,,,,,,,,
VII,,R.C.,A10AB,10A,VIA SELINUNTE,,1232,,,,B2,A2,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,X,,,,,,,X,,,,,,,,,,,X,,,,,,,,
VII,,R.C.,A10AD,10A,VIALE SPARTACO,,1408,,,,B2,A2,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,
VII,,R.C.,A10AE,10A,VIA FLAVIO STILICONE,,1644,,,,B2,A2,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,
VII,,R.C.,A10AF,10A,VIALE DEI SALESIANI,,130,,,,B2,A2,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,X,,,,X,,,X,,,,,,X,,,,,X,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,
VII,,R.C.,ANAGNINA,10B,VIA ANAGNINA,VIA CASAL MORENA - GRA,3000,,,,B2,A2,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,X,,,,,,,,,,,,,,,,,,
VII,,R.C.,ANAGNINA,10B,VIA ANAGNINA,DA CIV. 540 A CIV. 740 (SOLO LATO DESTRO),450,,,,B2,A2,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,X,,,,,,,,,,,,,,,,,,
VII,,R.C.,TOR VERGATA,10B,VIA GALVANO DA VOLPE,,400,,,,B2,A2,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,X,,,,,,,,,,,,,,,,,,
